LOCAL FILE,GITHUB DESTINATION,ACTION,REASON,MODE,LOCAL GIT BLOB,GITHUB MAIN BLOB,BYTES
intelligence/tests/stage16_live_smoke.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d22aac846e3c0fc90d6f2794b8f3dfcc1debef72,,4591
intelligence/tests/stage17_live_smoke.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f47da63783a349a0c35e325946fc1f049499b4b5,,4817
intelligence/tests/stage18_live_smoke.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,831fc734e7f989919093f44acaf1d0c415440cb0,,5534
intelligence/tests/stage18_ui_smoke.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9e705c940f62cd680b0227629a38dca437c679d2,,3660
intelligence/tests/verify_answer_engine.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4b7f6ff3de74e0045acd90f88263082e9f9dbcf3,,17623
intelligence/tests/verify_cleaning.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4515d58c5a9ea780763ee2edc389bd607d1ab23b,,27996
intelligence/tests/verify_deduplication.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,baf91369c3a33633d46e0477cd0a3792dbc3a706,,35625
intelligence/tests/verify_entities.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,880487b55ff55ffa9366957b4dfcdd85597f0cb3,,27076
intelligence/tests/verify_events.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2a32059ced36f983de14dcb3ef62a4580a570a50,,25769
intelligence/tests/verify_fetch.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,fb7f324bed6d8abcdce86b6050c14d9ae3e2df04,,25797
intelligence/tests/verify_final_provider_recovery.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0c7cb478ee21d87f4152916db7d4846e386fc0ea,,3748
intelligence/tests/verify_final_qualification.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,83b514f99dc5fd2dfb98b751919d59116e29741e,,3746
intelligence/tests/verify_intelligence.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,46ad7b181eb9cf6a571d537b1b5dda2043c26d7a,,32618
intelligence/tests/verify_issue_fixes.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b1f080e0733233cdb45839f8e10214061aec9521,,17023
intelligence/tests/verify_live_fetch.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6198fdb497d74758f75df69130b559a9d8a9fc73,,1078
intelligence/tests/verify_metrics.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4acfc49d34c39609f8cb2fa85382af72058b0a14,,20475
intelligence/tests/verify_openrouter.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ba99b4b89eb42935eae158670fcd4fd54382359b,,14304
intelligence/tests/verify_openrouter_recovery.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a7740b608ce263d4eebcb5527b255dcfb5ba0817,,2651
intelligence/tests/verify_openrouter_recovery_continuation.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0c3e47ae959850496355db5b4736383cfaccdb40,,2834
intelligence/tests/verify_openrouter_t28_recovery.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,87036d58133ffbd1cceeee2ad6f561ccd7c34915,,3757
intelligence/tests/verify_pipeline.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0f49ed81686490584b644c52ea760133f20a4839,,113121
intelligence/tests/verify_production_deployment.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c92718ca6c34bde28cd3b2522345eeaaf19bd259,,17904
intelligence/tests/verify_provenance_binding_audit.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c71de431d07a02f6b3ee8707668867f85f57136e,,2772
intelligence/tests/verify_query.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,63dedcbd1d38e6b540b898e0c775d4f4f6f63f75,,20562
intelligence/tests/verify_registry.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,53fee218f03d5e019aab86ac60bb1372e0f074e6,,8600
intelligence/tests/verify_relevance.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,eb747ffee06dfa6aeb4620801e5b72c32360a157,,27215
intelligence/tests/verify_stage15.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,cbceb39c23a5272c9fe83f7423ba4bec6044be5f,,5839
intelligence/tests/verify_stage15_continuation.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f6331cfe9f25ce7ac3976a0c245130e6007741e1,,5826
intelligence/tests/verify_stage15_mvp.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4e43f9da06f8fac3729fc05b3835d2daaf886f6e,,5707
intelligence/tests/verify_stage15_mvp_pipeline.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1316172152d8f4d4289666316e4484b58a317ed9,,1675
intelligence/tests/verify_stage15_small_models.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,6eedc8f8d9b83a949424e7f2047afe0b7810339d,,3582
intelligence/tests/verify_stage16_pipeline.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ef35398be1207ba2cbfcdfc3d7f2cc1df3ffc61f,,3547
intelligence/tests/verify_stage16_regression.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f33c2d46e2dd9ff688f91f9bd66b281a251d0f37,,4348
intelligence/tests/verify_stage17_regression.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f33927d247fdb3ff824d250d88c18e5514fb46b9,,3192
intelligence/tests/verify_stage18_regression.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,3a281492bb8c89874b778ec6f3cd815eaa20a9c2,,1026
intelligence/tests/verify_stage8_regressions.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5aec6bbd05b421d6b86aa7ad351ba48ffe270f79,,4384
intelligence/tests/verify_storage.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,011c204d577431075c46d0fd3aaf2dcfcbd25b1e,,25827
intelligence/tests/verify_streamlit_integration.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,63744b3356f7924d2c6f1ba7ac951cbb041fef5d,,13963
intelligence/tests/verify_system.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c685cc120dadd9becce3dc890321e3f777be3221,,18264
intelligence/tests/verify_targeted_completion.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9d0faf83d848917c7e9914c7b8579777aa024315,,6034
intelligence/tests/verify_targeted_provenance.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4bb359654a732f780cd2610ab3fa4b96baddbd6b,,4707
intelligence/tests/verify_uae_relevance.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b3c1595bf3d274469ecb1d7a83dc5544ebea7da4,,23061
intelligence/uae_relevance/README.md,intelligence/uae_relevance/README.md,ADD,Completed production backend dependency or its module contract; preserve algorithm and selected model unchanged.,SOURCE,dcb3df4663a9b81dea89ab239a414e4332d9fae6,,9434
intelligence/uae_relevance/__init__.py,intelligence/uae_relevance/__init__.py,ADD,Completed production backend dependency or its module contract; preserve algorithm and selected model unchanged.,SOURCE,da13d94ced94aef8f0cebac0fd440c9e96fff373,,76
intelligence/uae_relevance/classify.py,intelligence/uae_relevance/classify.py,ADD,Completed production backend dependency or its module contract; preserve algorithm and selected model unchanged.,SOURCE,a5c778a28a2609d61c37a0365f8a75a1acfaa6a9,,6465
intelligence/uae_relevance/rules.py,intelligence/uae_relevance/rules.py,ADD,Completed production backend dependency or its module contract; preserve algorithm and selected model unchanged.,SOURCE,443c9adf3e872a97e15168d40bce690fcff3b90b,,2063
intelligence/validation/deployment_closure/before.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1332bdcb714eec24708f4b56e4f29740f3ce330c,,147916
intelligence/validation/deployment_closure/diffs/.gitignore.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,37dbd6d902792df3b93517e9d1fc2f549b541b95,,395
intelligence/validation/deployment_closure/diffs/.streamlit/config.toml.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,fff4739b20148a8a083ec46ec9ff04a6096a933a,,1887
intelligence/validation/deployment_closure/diffs/DEPLOY.md.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1859a069e6b208ac5a787beababd4d9d9f009c34,,11452
intelligence/validation/deployment_closure/diffs/README.md.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,84d3a8d4def000055ef630dd61c9621f776520cd,,190
intelligence/validation/deployment_closure/diffs/build_deploy.sh.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a4d54d0551d5cafe98d3034914dac5ffafc466e8,,1198
intelligence/validation/deployment_closure/diffs/docs/CHECKLIST.md.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b52d961c665645b6700c0793403202245b3df7d5,,509
intelligence/validation/deployment_closure/diffs/docs/Dashboard_Changes_and_Solutions.md.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,43e0dd7a6d099dd8e9185be5630c0b304d98bd1e,,463
intelligence/validation/deployment_closure/diffs/docs/Unified_Dashboard_Graph_and_Code_Explanation.md.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7cd7a3e10ec286358f5fe6e79937a27e05516888,,416
intelligence/validation/deployment_closure/diffs/platform_core/__init__.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,9880a56a4cc3c14fe3ec3bdfe85200603941b212,,324
intelligence/validation/deployment_closure/diffs/platform_core/abu_dhabi_report.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,fe9c14e4b13c1c4d9ff4f90dc05657dfc7943d1d,,653
intelligence/validation/deployment_closure/diffs/platform_core/combined_report.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5b974177a7729aac5c3b2be864eebab1041f94de,,1420
intelligence/validation/deployment_closure/diffs/platform_core/components.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,817cd084cb9995ce9128d260e9faab0bb52ce6dd,,3039
intelligence/validation/deployment_closure/diffs/platform_core/config.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ca5c8ee300efca40ac678ce6dc3fbd2e2cc79ad3,,759
intelligence/validation/deployment_closure/diffs/platform_core/design_system.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f0a80fb05cff7638bd10e0216b2cdc41609fc54a,,1987
intelligence/validation/deployment_closure/diffs/platform_core/dubai_report.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,228d5d025f8c4bfa66df07c5fe8f12ed16f0008c,,783
intelligence/validation/deployment_closure/diffs/platform_core/forecast_report.py.diff,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7bb731eeea7fc957cfa410ed1d36145693f30c41,,835
