,area_name_en,meter_sale_price,instance_date
215989,Hadaeq Sheikh Mohammed Bin Rashid,23924.48,2024-09-30
215990,Business Bay,26511.17,2025-08-12
215991,Business Bay,24438.9,2024-02-23
215992,Business Bay,22828.51,2025-02-26
215993,Business Bay,26921.19,2022-12-05
215994,Business Bay,13958.18,2024-11-12
215995,Business Bay,14749.58,2023-07-24
215996,Jabal Ali First,6737.37,2024-03-07
215997,Business Bay,5429.62,2023-05-05
215998,Business Bay,13310.19,2024-11-21
215999,Business Bay,11384.43,2024-12-17
216000,Al Barsha South Fourth,11366.47,2023-10-26
216001,Al Barsha South Fourth,9354.91,2023-12-06
216002,Al Barsha South Fourth,10550.11,2024-05-06
216003,Al Barsha South Fourth,9718.69,2024-09-25
216004,Al Barsha South Fourth,12747.42,2025-07-07
216005,Al Barsha South Fourth,16519.72,2025-05-28
216006,Al Barsha South Fourth,14718.4,2024-07-25
216007,Al Barsha South Fourth,14926.19,2024-09-16
216008,Al Barsha South Fourth,18129.91,2024-09-20
216009,Al Barsha South Fourth,11698.7,2024-12-02
216010,Al Barsha South Fourth,16213.03,2024-08-02
216011,Al Barsha South Fourth,17912.22,2024-10-03
216012,Al Barsha South Fourth,19557.16,2024-08-01
216013,Al Barsha South Fourth,15141.59,2024-07-29
216014,Al Barsha South Fourth,14664.97,2025-01-22
216015,Al Barsha South Fourth,15703.47,2024-07-31
216016,Al Barsha South Fourth,14890.51,2024-11-12
216017,Al Barsha South Fourth,14404.19,2024-05-23
216018,Al Barsha South Fourth,13345.52,2024-03-11
216019,Al Barsha South Fourth,14560.19,2024-05-31
216020,Al Barsha South Fourth,10687.45,2024-11-13
216021,Al Barsha South Fourth,10705.92,2024-11-13
216022,Al Barsha South Fourth,10692.34,2024-11-13
216023,Al Barsha South Fourth,13368.98,2025-04-28
216024,Al Barsha South Fourth,10763.87,2024-12-10
216025,Al Barsha South Fourth,10199.56,2024-09-30
216026,Al Barsha South Fourth,10523.15,2024-09-30
216027,Al Barsha South Fourth,13765.73,2024-07-03
216028,Business Bay,23588.44,2023-09-11
216029,Business Bay,25016.32,2023-06-21
216030,Business Bay,27301.09,2024-08-12
216031,Business Bay,25295.09,2023-11-21
216032,Business Bay,25902.28,2024-04-03
216033,Business Bay,19457.88,2023-11-29
216034,Business Bay,21670.04,2023-08-07
216035,Business Bay,25879.92,2023-09-12
216036,Business Bay,13757.8,2025-01-29
216037,Business Bay,6505.06,2023-08-09
216038,Business Bay,12812.69,2025-04-14
216039,Business Bay,16227.66,2024-12-30
216040,Al Merkadh,19913.12,2023-08-03
216041,Al Merkadh,19644.14,2023-09-07
216042,Al Merkadh,19644.08,2023-08-28
216043,Al Merkadh,19913.26,2023-08-16
216044,Al Merkadh,21003.63,2025-06-03
216045,Al Merkadh,19644.2,2023-07-03
216046,Al Merkadh,19913.2,2023-07-26
216047,Al Merkadh,19644.23,2025-06-25
216048,Al Merkadh,19644.11,2023-09-18
216049,Al Merkadh,19913.29,2023-10-26
216050,Al Merkadh,17944.35,2024-07-10
216051,Al Merkadh,19644.14,2023-09-11
216052,Al Merkadh,19913.18,2023-06-20
216053,Al Merkadh,19913.18,2023-07-03
216054,Al Merkadh,17722.12,2024-11-29
216055,Al Merkadh,19913.23,2023-07-19
216056,Al Merkadh,19913.18,2023-07-19
216057,Al Merkadh,18333.19,2024-02-19
216058,Al Merkadh,19913.25,2023-07-10
216059,Al Merkadh,19913.29,2023-09-14
216060,Al Merkadh,19913.2,2023-07-26
216061,Al Merkadh,19913.16,2023-08-08
216062,Al Merkadh,19913.18,2023-07-28
216063,Al Merkadh,19913.21,2023-09-13
216064,Al Merkadh,19913.18,2023-07-18
216065,Al Merkadh,19913.16,2023-06-08
216066,Al Merkadh,20182.32,2023-08-21
216067,Al Merkadh,20451.45,2023-10-18
216068,Al Merkadh,19375.04,2023-07-20
216069,Al Merkadh,19375.04,2023-09-29
216070,Al Merkadh,20989.44,2023-07-19
216071,Jabal Ali First,10142.92,2024-07-04
216072,Al Barsha South Fourth,6360.01,2024-01-19
216073,Al Merkadh,18024.99,2023-03-13
216074,Al Merkadh,16617.53,2024-11-11
216075,Al Merkadh,13408.13,2023-06-26
216076,Al Merkadh,23061.72,2024-11-29
216077,Al Merkadh,25697.34,2025-05-27
216078,Al Merkadh,18567.84,2023-07-12
216079,Al Merkadh,18729.97,2024-03-13
216080,Al Merkadh,16694.79,2023-12-19
216081,Al Merkadh,22512.63,2025-03-13
216082,Al Merkadh,19536.46,2023-03-24
216083,Al Merkadh,19081.16,2023-08-21
216084,Al Merkadh,19230.77,2023-12-13
216085,Al Merkadh,20505.51,2023-05-10
216086,Al Merkadh,122.78,2025-07-08
216087,Al Merkadh,20418.28,2023-08-10
216088,Al Merkadh,20166.05,2023-07-27
216089,Al Merkadh,21873.19,2023-07-04
216090,Al Merkadh,22860.05,2024-03-19
216091,Al Merkadh,25096.03,2025-06-17
216092,Al Merkadh,25018.76,2023-08-29
216093,Al Merkadh,23231.49,2023-07-13
216094,Al Merkadh,24909.79,2023-07-06
216095,Al Merkadh,19105.95,2023-06-13
216096,Al Merkadh,19105.96,2023-03-27
216097,Al Merkadh,19375.04,2023-03-09
216098,Al Merkadh,19375.04,2023-05-02
216099,Al Merkadh,18741.92,2025-04-28
216100,Al Merkadh,26123.77,2025-04-16
216101,Al Merkadh,24803.8,2025-06-16
216102,Al Merkadh,15478.64,2024-08-09
216103,Al Merkadh,18689.15,2024-11-25
216104,Al Merkadh,17720.68,2024-01-19
216105,Al Merkadh,15729.02,2023-07-14
216106,Al Merkadh,6578.95,2024-03-19
216107,Al Merkadh,22166.2,2025-02-12
216108,Al Merkadh,18475.61,2022-11-14
216109,Al Merkadh,23145.53,2025-05-27
216110,Al Merkadh,19682.05,2022-10-24
216111,Al Merkadh,15963.8,2023-01-05
216112,Al Merkadh,16297.32,2025-08-27
216113,Al Merkadh,18630.91,2022-10-06
216114,Al Merkadh,16681.64,2022-09-19
216115,Al Merkadh,16233.77,2024-09-23
216116,Al Merkadh,16481.05,2024-08-23
216117,Jabal Ali First,7716.13,2025-06-03
216118,Jabal Ali First,11140.67,2024-07-09
216119,Jabal Ali First,11409.86,2024-07-09
216120,Jabal Ali First,11566.11,2024-07-16
216121,Jabal Ali First,12592.46,2024-12-31
216122,Jabal Ali First,14551.38,2024-10-30
216123,Jabal Ali First,12725.98,2024-12-12
216124,Jabal Ali First,12462.97,2024-08-02
216125,Jabal Ali First,12012.5,2024-08-08
216126,Jabal Ali First,11425.43,2024-07-04
216127,Jabal Ali First,3821.66,2024-03-13
216128,Jabal Ali First,10935.86,2024-03-07
216129,Jabal Ali First,13763.9,2025-04-10
216130,Jabal Ali First,11727.08,2023-07-10
216131,Jabal Ali First,13704.1,2025-08-04
216132,Jabal Ali First,7959.75,2024-05-09
216133,Jabal Ali First,14904.82,2024-10-10
216134,Jabal Ali First,12697.56,2024-12-04
216135,Jabal Ali First,14543.84,2025-02-27
216136,Palm Jumeirah,5645.29,2023-04-28
216137,Madinat Dubai Almelaheyah,20907.54,2023-12-05
216138,Business Bay,24866.66,2025-04-16
216139,Business Bay,24692.74,2024-06-10
216140,Business Bay,23700.56,2023-05-29
216141,Business Bay,21253.0,2024-05-10
216142,Business Bay,13340.02,2024-09-04
216143,Al Thanyah Fifth,25686.85,2023-06-13
216144,Al Thanyah Fifth,22712.01,2023-10-26
216145,Al Thanyah Fifth,22872.57,2024-07-18
216146,Al Thanyah Fifth,22872.57,2024-07-18
216147,Al Thanyah Fifth,26407.04,2023-07-14
216148,Al Thanyah Fifth,23149.91,2023-07-18
216149,Business Bay,16425.21,2025-05-12
216150,Business Bay,20401.31,2023-09-14
216151,Business Bay,11073.18,2025-05-26
216152,Business Bay,24119.65,2022-09-05
216153,Business Bay,10872.64,2025-03-14
216154,Business Bay,18648.67,2025-04-09
216155,Business Bay,23324.91,2025-02-17
216156,Business Bay,23661.38,2025-08-12
216157,Me'Aisem First,10710.17,2024-10-29
216158,Me'Aisem First,510.62,2023-12-26
216159,Me'Aisem First,9952.72,2023-10-30
216160,Me'Aisem First,7701.09,2025-06-10
216161,Me'Aisem First,7936.07,2023-04-24
216162,Me'Aisem First,4530.35,2024-09-26
216163,Me'Aisem First,9745.01,2025-02-19
216164,Me'Aisem First,12099.47,2025-07-21
216165,Me'Aisem First,9142.22,2024-02-14
216166,Me'Aisem First,9718.77,2023-10-23
216167,Me'Aisem First,9141.51,2024-08-20
216168,Me'Aisem First,10931.13,2025-05-01
216169,Me'Aisem First,12250.1,2024-10-01
216170,Me'Aisem First,11804.04,2023-10-23
216171,Me'Aisem First,9568.82,2024-07-05
216172,Me'Aisem First,10133.42,2024-02-05
216173,Me'Aisem First,13302.3,2023-04-05
216174,Me'Aisem First,7949.92,2022-09-29
216175,Me'Aisem First,9049.44,2024-03-21
216176,Me'Aisem First,7752.76,2023-11-06
216177,Me'Aisem First,9493.67,2023-11-22
216178,Me'Aisem First,11708.57,2023-04-05
216179,Me'Aisem First,11012.66,2025-07-21
216180,Me'Aisem First,12604.43,2024-04-25
216181,Me'Aisem First,11003.44,2024-10-14
216182,Me'Aisem First,12186.34,2022-09-28
216183,Me'Aisem First,8955.22,2023-07-24
216184,Me'Aisem First,12762.82,2023-04-06
216185,Me'Aisem First,12202.31,2023-05-16
216186,Me'Aisem First,12072.53,2024-02-29
216187,Me'Aisem First,13005.31,2023-10-02
216188,Me'Aisem First,13214.19,2025-03-12
216189,Me'Aisem First,12803.3,2024-04-04
216190,Me'Aisem First,15486.61,2024-02-29
216191,Me'Aisem First,15550.23,2024-05-28
216192,Me'Aisem First,15818.01,2024-02-29
216193,Al Barsha South Fifth,17828.66,2024-10-16
216194,Al Barsha South Fifth,19001.58,2025-05-07
216195,Al Thanyah Fifth,27629.58,2024-01-17
216196,Al Thanyah Fifth,26591.88,2024-08-16
216197,Al Thanyah Fifth,31579.97,2024-02-22
216198,Al Thanyah Fifth,15421.12,2024-09-05
216199,Al Thanyah Fifth,29340.26,2024-02-12
216200,Business Bay,21051.05,2024-08-26
216201,Business Bay,18635.03,2023-12-07
216202,Business Bay,19481.35,2025-04-16
216203,Business Bay,21456.64,2022-11-02
216204,Business Bay,12535.75,2025-01-13
216205,Business Bay,21244.8,2025-04-16
216206,Business Bay,13658.33,2023-07-20
216207,Business Bay,17218.2,2023-07-25
216208,Business Bay,24571.27,2024-06-24
216209,Me'Aisem First,17278.04,2023-11-29
216210,Me'Aisem First,13955.0,2025-01-21
216211,Me'Aisem First,11578.2,2024-05-15
216212,Hadaeq Sheikh Mohammed Bin Rashid,15265.82,2024-12-26
216213,Hadaeq Sheikh Mohammed Bin Rashid,21229.99,2025-05-26
216214,Hadaeq Sheikh Mohammed Bin Rashid,26818.28,2023-01-23
216215,Hadaeq Sheikh Mohammed Bin Rashid,18990.3,2025-01-16
216216,Hadaeq Sheikh Mohammed Bin Rashid,23609.05,2022-11-02
216217,Hadaeq Sheikh Mohammed Bin Rashid,20859.41,2023-03-20
216218,Hadaeq Sheikh Mohammed Bin Rashid,21714.1,2023-04-28
216219,Hadaeq Sheikh Mohammed Bin Rashid,22727.27,2023-02-22
216220,Hadaeq Sheikh Mohammed Bin Rashid,13114.21,2023-07-10
216221,Hadaeq Sheikh Mohammed Bin Rashid,22009.88,2024-07-09
216222,Hadaeq Sheikh Mohammed Bin Rashid,24621.53,2023-04-25
216223,Hadaeq Sheikh Mohammed Bin Rashid,15873.23,2023-08-09
216224,Hadaeq Sheikh Mohammed Bin Rashid,5651.89,2024-01-09
216225,Hadaeq Sheikh Mohammed Bin Rashid,27874.95,2024-09-03
216226,Hadaeq Sheikh Mohammed Bin Rashid,23916.69,2025-06-04
216227,Hadaeq Sheikh Mohammed Bin Rashid,23017.58,2024-02-02
216228,Hadaeq Sheikh Mohammed Bin Rashid,7753.53,2022-11-03
216229,Hadaeq Sheikh Mohammed Bin Rashid,11701.54,2024-05-13
216230,Hadaeq Sheikh Mohammed Bin Rashid,22228.47,2024-05-22
216231,Hadaeq Sheikh Mohammed Bin Rashid,8490.29,2025-07-08
216232,Madinat Dubai Almelaheyah,14579.81,2024-01-26
216233,Madinat Dubai Almelaheyah,19555.89,2023-10-18
216234,Madinat Dubai Almelaheyah,18800.36,2024-03-25
216235,Madinat Dubai Almelaheyah,19714.25,2023-11-24
216236,Madinat Dubai Almelaheyah,19771.6,2024-10-03
216237,Madinat Dubai Almelaheyah,19682.23,2024-01-26
216238,Madinat Dubai Almelaheyah,18239.45,2024-07-08
216239,Palm Jumeirah,28072.85,2022-10-11
216240,Hadaeq Sheikh Mohammed Bin Rashid,12972.8,2023-10-09
216241,Hadaeq Sheikh Mohammed Bin Rashid,13901.76,2022-10-21
216242,Hadaeq Sheikh Mohammed Bin Rashid,15008.39,2022-09-12
216243,Hadaeq Sheikh Mohammed Bin Rashid,15175.6,2023-04-11
216244,Hadaeq Sheikh Mohammed Bin Rashid,23314.63,2025-01-23
216245,Me'Aisem First,11241.8,2023-05-25
216246,Me'Aisem First,11146.41,2024-08-21
216247,Me'Aisem First,14153.17,2024-08-21
216248,Me'Aisem First,12481.57,2023-10-10
216249,Me'Aisem First,12344.44,2024-10-02
216250,Me'Aisem First,11412.4,2023-06-21
216251,Me'Aisem First,15136.65,2025-05-30
216252,Me'Aisem First,8391.06,2023-02-15
216253,Me'Aisem First,12069.24,2023-12-14
216254,Me'Aisem First,14090.07,2024-12-27
216255,Me'Aisem First,13523.98,2023-06-23
216256,Me'Aisem First,12419.94,2023-07-06
216257,Al Barsha South Fifth,16763.17,2025-03-12
216258,Business Bay,7534.08,2022-12-07
216259,Business Bay,14004.99,2022-12-28
216260,Business Bay,21180.71,2024-02-15
216261,Business Bay,17143.54,2024-10-21
216262,Business Bay,15576.41,2024-03-12
216263,Al Thanyah Fifth,20581.64,2024-06-03
216264,Al Thanyah Fifth,18197.83,2023-09-11
216265,Al Thanyah Fifth,21555.1,2023-11-27
216266,Al Thanyah Fifth,18611.34,2024-03-05
216267,Al Thanyah Fifth,20273.15,2023-11-27
216268,Al Thanyah Fifth,18837.98,2025-05-08
216269,Al Thanyah Fifth,19339.91,2023-09-11
216270,Al Thanyah Fifth,21486.38,2024-02-19
216271,Al Thanyah Fifth,20627.13,2024-01-11
216272,Al Thanyah Fifth,18571.77,2024-01-29
216273,Al Thanyah Fifth,20936.77,2024-06-14
216274,Al Thanyah Fifth,18723.2,2024-05-23
216275,Al Thanyah Fifth,20968.48,2024-07-03
216276,Jabal Ali First,15321.51,2024-10-17
216277,Business Bay,29545.45,2025-07-10
216278,Business Bay,28770.91,2024-01-22
216279,Business Bay,29923.81,2024-07-18
216280,Business Bay,30484.54,2023-12-19
216281,Business Bay,29021.61,2024-10-16
216282,Business Bay,32409.78,2024-03-15
216283,Business Bay,16969.32,2024-09-13
216284,Business Bay,15028.18,2024-05-07
216285,Marsa Dubai,24521.22,2023-09-27
216286,Marsa Dubai,28185.5,2024-06-03
216287,Marsa Dubai,26911.47,2023-01-19
216288,Business Bay,17195.92,2025-04-25
216289,Business Bay,15230.59,2025-07-07
216290,Business Bay,16344.73,2023-01-11
216291,Business Bay,14211.61,2025-06-30
216292,Business Bay,14465.8,2024-02-27
216293,Business Bay,21336.32,2025-02-11
216294,Business Bay,16134.04,2025-04-29
216295,Business Bay,16357.01,2023-03-21
216296,Al Khairan First,21143.82,2023-10-31
216297,Al Khairan First,14297.57,2023-05-03
216298,Al Khairan First,14962.63,2023-06-16
216299,Al Khairan First,14255.5,2023-08-17
216300,Al Khairan First,17247.2,2022-11-08
216301,Al Khairan First,14198.37,2022-11-04
216302,Al Khairan First,13883.82,2023-09-05
216303,Al Khairan First,15765.93,2022-11-14
216304,Al Khairan First,14810.75,2025-06-02
216305,Al Khairan First,15436.24,2022-12-16
216306,Al Khairan First,22714.81,2023-03-22
216307,Al Khairan First,20028.22,2023-02-16
216308,Al Khairan First,20197.76,2023-03-06
216309,Al Khairan First,20312.67,2023-02-28
216310,Al Khairan First,21946.02,2023-02-28
216311,Al Khairan First,20594.29,2023-02-01
216312,Al Khairan First,20638.21,2023-03-13
216313,Al Khairan First,23396.98,2023-02-20
216314,Al Khairan First,27457.1,2025-03-20
216315,Al Khairan First,13621.07,2024-05-06
216316,Al Khairan First,22991.05,2023-02-21
216317,Al Khairan First,24451.76,2023-04-11
216318,Al Khairan First,22072.15,2023-07-06
216319,Al Khairan First,18878.88,2023-08-01
216320,Al Khairan First,27733.37,2024-05-24
216321,Al Khairan First,25370.13,2024-01-25
216322,Al Khairan First,20181.63,2023-06-13
216323,Al Barshaa South Third,10556.9,2023-01-05
216324,Al Barshaa South Third,10601.43,2024-05-16
216325,Al Barshaa South Third,14260.25,2023-11-23
216326,Al Barshaa South Third,15640.46,2024-05-15
216327,Al Barshaa South Third,15192.48,2024-02-08
216328,Al Barshaa South Third,14181.49,2024-02-27
216329,Al Barshaa South Third,15050.72,2024-06-12
216330,Al Barshaa South Third,13395.18,2024-06-13
216331,Al Barshaa South Third,15433.02,2024-05-17
216332,Al Barshaa South Third,14099.49,2024-03-05
216333,Al Barshaa South Third,14351.91,2024-09-25
216334,Al Barshaa South Third,14285.96,2024-10-07
216335,Al Barshaa South Third,15970.29,2024-11-12
216336,Al Khairan First,17622.17,2023-12-15
216337,Al Khairan First,19772.22,2023-05-08
216338,Al Khairan First,23077.7,2023-03-29
216339,Al Barsha South Fourth,11141.3,2025-05-08
216340,Business Bay,6587.26,2022-11-18
216341,Business Bay,12210.94,2024-04-18
216342,Bukadra,19331.14,2025-08-04
216343,Bukadra,20289.63,2025-01-09
216344,Bukadra,23118.5,2025-06-17
216345,Bukadra,20352.44,2025-06-13
216346,Bukadra,16416.64,2025-03-07
216347,Bukadra,22713.44,2025-01-31
216348,Bukadra,18680.92,2024-11-27
216349,Bukadra,23522.83,2025-01-16
216350,Bukadra,21715.53,2024-10-07
216351,Business Bay,24112.36,2025-05-13
216352,Business Bay,23210.56,2025-04-01
216353,Business Bay,27023.97,2025-08-13
216354,Business Bay,26846.52,2024-11-07
216355,Business Bay,29391.02,2025-05-26
216356,Business Bay,29391.02,2024-11-08
216357,Jabal Ali First,9957.78,2025-07-02
216358,Jabal Ali First,8881.71,2024-11-19
216359,Business Bay,21846.67,2025-02-26
216360,Al Barshaa South Third,16162.29,2024-05-06
216361,Al Barshaa South Third,13417.48,2024-10-16
216362,Al Barshaa South Third,15677.64,2024-07-08
216363,Hadaeq Sheikh Mohammed Bin Rashid,20011.22,2025-06-09
216364,Hadaeq Sheikh Mohammed Bin Rashid,11365.16,2023-10-11
216365,Hadaeq Sheikh Mohammed Bin Rashid,23109.24,2024-11-15
216366,Hadaeq Sheikh Mohammed Bin Rashid,22196.26,2025-05-15
216367,Al Khairan First,22319.1,2023-03-27
216368,Al Khairan First,21400.2,2023-03-27
216369,Al Khairan First,22748.37,2023-03-29
216370,Al Khairan First,22866.33,2023-03-28
216371,Al Khairan First,25993.63,2025-08-15
216372,Al Khairan First,32690.7,2025-06-26
216373,Al Khairan First,7140.67,2025-07-29
216374,Al Khairan First,22461.58,2022-11-28
216375,Al Khairan First,20260.13,2022-10-31
216376,Al Khairan First,17001.37,2023-08-21
216377,Al Khairan First,17700.92,2022-10-28
216378,Al Khairan First,23906.68,2023-10-20
216379,Al Khairan First,23370.36,2024-03-13
216380,Al Khairan First,20487.94,2024-03-04
216381,Al Khairan First,23037.05,2024-11-19
216382,Al Khairan First,23988.01,2024-12-04
216383,Al Khairan First,24795.79,2023-10-16
216384,Al Khairan First,22483.31,2023-05-17
216385,Al Khairan First,23500.94,2023-05-30
216386,Al Khairan First,20880.16,2022-11-02
216387,Al Khairan First,22440.57,2022-09-28
216388,Al Khairan First,28660.47,2025-04-18
216389,Al Khairan First,23194.05,2022-09-19
216390,Al Khairan First,22549.06,2022-09-29
216391,Al Khairan First,24130.82,2022-09-29
216392,Al Khairan First,25197.5,2023-09-07
216393,Al Khairan First,25790.13,2023-08-16
216394,Al Khairan First,26293.0,2023-09-11
216395,Al Khairan First,29617.19,2025-02-06
216396,Business Bay,19090.91,2023-10-16
216397,Business Bay,19658.53,2023-12-11
216398,Business Bay,21897.44,2023-12-12
216399,Business Bay,21269.01,2023-11-01
216400,Business Bay,21062.71,2023-09-18
216401,Business Bay,23979.9,2023-09-07
216402,Business Bay,24419.65,2023-11-01
216403,Business Bay,25934.3,2023-09-18
216404,Business Bay,26836.89,2024-01-16
216405,Business Bay,26681.65,2023-08-22
216406,Business Bay,24956.97,2023-11-29
216407,Business Bay,24520.04,2024-01-15
216408,Business Bay,20712.51,2023-12-12
216409,Business Bay,25347.35,2024-01-12
216410,Business Bay,22775.64,2024-01-12
216411,Business Bay,26227.62,2023-12-14
216412,Business Bay,24325.16,2023-12-19
216413,Me'Aisem First,14409.49,2025-08-06
216414,Me'Aisem First,16924.42,2025-05-16
216415,Me'Aisem First,12513.21,2025-05-28
216416,Al Barsha South Fifth,12435.52,2025-08-11
216417,Al Barsha South Fifth,11038.29,2025-07-16
216418,Al Barsha South Fifth,9142.97,2024-06-12
216419,Al Merkadh,13405.29,2025-08-18
216420,Al Merkadh,12878.24,2023-10-17
216421,Al Merkadh,14150.47,2023-10-30
216422,Al Merkadh,15653.81,2023-10-30
216423,Al Merkadh,12947.02,2022-09-21
216424,Al Merkadh,10813.15,2024-03-25
216425,Al Merkadh,15199.28,2023-01-04
216426,Al Merkadh,16961.54,2023-06-01
216427,Al Merkadh,24215.6,2024-01-23
216428,Al Merkadh,18331.81,2023-10-04
216429,Al Merkadh,16367.5,2023-09-19
216430,Al Merkadh,13916.38,2023-12-14
216431,Al Merkadh,16218.21,2022-10-27
216432,Al Merkadh,18880.88,2024-11-22
216433,Al Merkadh,16883.97,2022-12-27
216434,Al Merkadh,14754.69,2024-03-18
216435,Al Merkadh,14754.17,2024-02-20
216436,Al Merkadh,14430.26,2023-04-06
216437,Al Merkadh,14058.11,2023-07-27
216438,Al Merkadh,16318.18,2023-07-27
216439,Al Merkadh,15003.75,2023-09-19
216440,Al Merkadh,17597.89,2024-11-06
216441,Al Merkadh,24773.58,2025-06-02
216442,Al Merkadh,20387.11,2023-11-10
216443,Al Merkadh,25444.23,2025-06-11
216444,Al Merkadh,30129.12,2023-08-15
216445,Al Merkadh,21459.23,2023-07-18
216446,Al Merkadh,7101.26,2023-09-01
216447,Al Merkadh,23572.33,2023-08-28
216448,Al Merkadh,20309.21,2023-10-03
216449,Al Merkadh,20984.08,2023-03-30
216450,Al Merkadh,20443.93,2024-05-27
216451,Al Merkadh,18105.3,2023-08-18
216452,Al Merkadh,17842.27,2024-11-12
216453,Al Merkadh,16059.48,2022-10-13
216454,Al Merkadh,17287.23,2024-06-10
216455,Al Merkadh,19019.88,2024-12-12
216456,Al Merkadh,17123.52,2023-07-10
216457,Al Merkadh,21009.83,2025-01-23
216458,Al Merkadh,7240.79,2024-05-01
216459,Al Merkadh,16702.72,2024-03-21
216460,Al Merkadh,17021.81,2024-03-25
216461,Al Merkadh,16402.41,2023-10-23
216462,Al Merkadh,16337.38,2023-10-19
216463,Al Merkadh,8197.3,2023-09-20
216464,Al Merkadh,20860.78,2025-03-17
216465,Al Merkadh,16754.99,2023-09-20
216466,Al Merkadh,15911.87,2024-03-08
216467,Al Merkadh,29107.46,2025-07-18
