,meter_sale_price,procedure_area,rooms_en,floor_bin,swimming_pool,balcony,elevator,metro,has_parking,area_name_en,instance_date
271206,9002.93,44.43,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-08-19
33277,6334.37,112.6,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2022-09-30
127941,5842.51,70.86,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-12-12
5293,10741.94,40.03,Studio,1-10,1,0,0,1,1,Al Hebiah Fourth,2025-05-19
128030,3354.22,135.65,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2022-12-29
256605,7126.04,80.69,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-06-04
129346,17971.61,41.71,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-03-31
21148,7004.56,127.06,2 B/R,11-20,0,1,1,1,1,Al Hebiah Fourth,2025-03-06
114853,5916.75,143.66,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-11-20
134492,14442.92,43.62,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-03-12
45161,9906.26,46.94,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-05-14
183594,8288.23,95.1,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-01-22
15404,18502.62,41.94,Studio,1-10,0,1,1,1,1,Al Hebiah Fourth,2024-03-01
176901,5410.57,141.39,3 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2024-07-29
79769,7607.5,45.35,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2023-11-10
309976,13315.77,34.17,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-06-11
20450,15393.79,67.04,1 B/R,31-40,0,1,1,1,1,Al Hebiah Fourth,2024-04-10
75190,11207.62,71.38,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-05-07
176538,8724.03,69.5,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-02-21
284046,11625.03,56.58,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-03-03
178631,5208.19,71.33,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-05-25
270963,21205.33,35.84,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-06-04
149356,10273.31,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-12-25
30296,16615.57,101.11,2 B/R,1-10,0,1,1,1,1,Al Hebiah Fourth,2024-04-03
183630,14672.96,99.68,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-04-14
69964,7541.02,98.13,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-03-13
23368,7992.9,112.6,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-11-05
114922,14634.15,36.9,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-03-13
129614,8310.07,75.21,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-06-27
108359,8881.84,61.58,1 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-04-23
129235,10147.55,38.63,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-03-17
149387,16587.11,67.04,1 B/R,31-40,0,1,1,1,1,Al Hebiah Fourth,2024-03-15
29360,4809.54,103.96,2 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2022-05-27
280860,8906.41,68.49,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-01-20
183339,18567.9,36.61,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-04-07
285676,7632.66,41.27,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2023-02-08
105042,7086.12,64.21,1 B/R,1-10,1,0,0,1,1,Al Hebiah Fourth,2023-05-29
271208,3776.44,79.44,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-09-05
157529,5319.55,154.65,2 B/R,21-30,1,1,1,1,1,Al Hebiah Fourth,2022-07-18
256621,6118.45,40.86,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-11-09
300294,12930.55,61.34,1 B/R,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-12-27
119740,10064.41,37.26,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-02-14
222497,3832.4,109.07,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-06-23
274456,7074.36,63.61,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-10-30
276042,15271.93,80.02,2 B/R,21-30,0,1,1,1,1,Al Hebiah Fourth,2024-08-27
29757,6197.49,72.61,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-04-13
275369,5471.79,82.24,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-11-21
109920,8254.48,49.67,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-03-06
73575,12382.37,40.38,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-12-16
250191,7700.53,46.75,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2023-05-31
304150,13673.0,34.74,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-05-14
45277,18201.88,36.26,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-06-17
197595,3599.22,82.24,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-10-06
256601,9720.25,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-10-12
38340,15093.74,31.47,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-09-19
237201,18224.43,36.27,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-04-24
29265,13070.28,40.55,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-04-03
203059,7040.36,74.57,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-11-14
139610,15593.39,59.32,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-04-08
13657,7340.19,86.51,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-04-25
271238,16071.66,78.15,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-03-06
305203,12408.02,69.31,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-06-12
183620,17617.87,36.27,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-02-29
75283,6121.21,75.64,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-01-25
60311,15949.75,78.81,2 B/R,1-10,0,1,1,1,1,Al Hebiah Fourth,2024-11-01
260968,7311.72,41.03,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-05-17
290343,13130.93,102.24,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-04-14
122977,7992.08,141.39,3 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2024-11-06
20418,8102.63,44.43,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-04-25
188607,18141.12,38.3,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-05-14
256576,12303.87,69.05,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-05-08
159175,5199.31,109.63,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-08-22
280896,18351.35,36.26,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-02-29
266375,13305.75,74.93,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-06-21
222520,13741.55,71.21,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-05-01
299246,12749.68,47.06,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-05-31
39610,22846.1,43.99,Studio,21-30,1,1,0,1,1,Al Hebiah Fourth,2022-03-22
182049,10381.28,150.35,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2022-12-13
59938,6346.06,95.77,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-05-15
15368,10010.54,28.47,1 B/R,11-20,0,1,1,1,1,Al Hebiah Fourth,2024-02-15
95078,10924.98,41.19,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-11-07
271197,12150.32,35.39,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-11-30
143438,10633.92,72.88,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-04-22
237151,6974.21,126.22,2 B/R,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2023-10-09
144467,17223.28,69.29,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-04-09
227338,9701.49,65.66,1 B/R,1-10,1,0,0,1,1,Al Hebiah Fourth,2025-01-13
188561,9601.54,41.66,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-11-08
80980,17854.82,43.41,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-08-15
124562,8299.25,83.14,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-06-20
70346,17953.44,29.79,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-08-23
53640,8897.13,33.51,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-03-24
139606,15361.95,78.05,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-06-11
124610,23121.11,36.99,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-10-24
251816,15724.97,62.83,1 B/R,11-20,0,1,1,1,1,Al Hebiah Fourth,2024-06-24
299741,6426.74,38.9,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-02-24
232003,19375.05,60.36,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-03-11
225388,8782.47,108.17,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-05-17
30291,15341.3,78.7,2 B/R,21-30,0,1,1,1,1,Al Hebiah Fourth,2024-12-24
43525,14127.62,84.94,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-04-17
178616,6764.16,75.22,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-11-01
74580,14144.15,84.77,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-05-22
309980,8104.27,119.69,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-05-29
45271,15740.89,62.83,1 B/R,11-20,0,1,1,1,1,Al Hebiah Fourth,2024-06-11
266386,23479.27,69.21,1 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2022-04-20
250742,12915.95,163.24,3 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-07-03
187615,6684.4,80.33,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-07-12
80979,19217.36,37.84,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-12-19
242163,14975.58,36.86,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-07-25
108880,11990.63,75.8,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-10-12
14829,10841.39,42.43,Studio,1-10,1,0,1,1,1,Al Hebiah Fourth,2024-09-20
217624,5726.65,78.58,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-11-28
212307,4820.76,84.2,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-01-23
50224,8485.69,14.26,Studio,Below 1st floor,0,1,1,1,1,Al Hebiah Fourth,2025-02-27
45240,6646.89,74.17,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-01-03
290570,9757.32,39.97,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-05-23
161986,5850.77,72.64,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-11-30
230564,12678.56,86.3,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-11-29
109913,10144.19,78.37,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-08-20
122607,12067.32,31.49,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-10-31
232288,15187.72,77.83,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-09-16
300240,8263.66,133.81,2 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-04-15
256596,7617.33,37.75,Studio,1-10,0,1,1,1,1,Al Hebiah Fourth,2023-07-20
90154,8161.31,41.66,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-07-06
285760,7642.38,130.84,2 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-01-22
168812,15469.61,77.83,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-08-21
80299,11183.36,38.45,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-04-07
137522,10970.17,58.34,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-08-29
271188,11580.22,41.45,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-09-17
309996,10516.48,42.79,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-02-03
256599,6258.53,87.88,1 B/R,1-10,0,1,1,1,1,Al Hebiah Fourth,2023-12-12
60042,16781.28,35.74,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-05-12
308484,8480.29,103.77,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-06-16
309515,9748.96,41.03,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-06-28
168749,7937.39,90.08,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-04-04
142738,12082.71,120.42,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-03-17
80273,8351.61,81.86,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-02-22
198270,15069.37,37.77,Studio,Below 1st floor,1,1,0,1,1,Al Hebiah Fourth,2025-06-20
53560,13358.66,65.8,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-02-24
144401,7027.43,142.06,2 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-01-26
44544,11127.0,61.44,Studio,Below 1st floor,1,1,0,1,1,Al Hebiah Fourth,2025-06-25
193456,15802.03,78.7,2 B/R,21-30,0,1,1,1,1,Al Hebiah Fourth,2024-07-30
270218,9676.08,96.63,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-06-25
60306,5204.19,124.8,2 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-02-03
133757,13468.04,89.24,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-03-05
280839,10477.37,102.84,1 B/R,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-06-07
143772,11205.98,50.49,1 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-02-06
173607,8353.53,41.98,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-12-17
142818,11589.03,44.87,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-04-02
20403,8115.45,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-09-20
203150,16712.83,86.64,2 B/R,21-30,0,1,1,1,1,Al Hebiah Fourth,2024-07-09
304664,8720.93,41.28,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-05-22
241876,22389.13,36.44,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-03-26
280841,4156.85,42.24,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-10-24
5310,15126.27,78.01,2 B/R,11-20,0,1,1,1,1,Al Hebiah Fourth,2024-09-10
280818,8507.78,36.39,Studio,1-10,1,0,1,1,1,Al Hebiah Fourth,2022-10-07
144413,5632.68,87.88,1 B/R,1-10,0,1,1,1,1,Al Hebiah Fourth,2023-11-10
68675,7744.69,74.89,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-08-02
196669,5909.34,75.16,1 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2023-09-19
178618,9786.7,39.85,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2024-07-04
212830,9018.92,22.36,Studio,Below 1st floor,1,1,0,1,1,Al Hebiah Fourth,2024-02-26
159165,8347.25,53.91,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-01-25
314533,5224.3,73.63,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-04-10
293824,9800.87,32.14,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-08-18
113863,14662.76,27.28,Studio,Below 1st floor,1,0,1,1,1,Al Hebiah Fourth,2024-05-08
109603,5686.99,131.88,3 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-08-08
164645,19390.95,37.84,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-04-24
261451,7385.91,37.91,Studio,1-10,0,1,1,1,1,Al Hebiah Fourth,2023-05-08
8659,1700.91,146.98,2 B/R,21-30,1,1,1,1,1,Al Hebiah Fourth,2022-01-12
39276,10920.01,73.26,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-06-25
10354,15783.8,78.17,2 B/R,21-30,1,1,1,1,1,Al Hebiah Fourth,2024-07-30
231206,12914.92,86.04,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-07-03
173581,12041.72,31.64,Studio,11-20,1,0,0,1,1,Al Hebiah Fourth,2023-08-23
188550,3767.38,36.43,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-02-17
163457,6307.83,42.1,1 B/R,Below 1st floor,1,1,0,1,1,Al Hebiah Fourth,2024-02-27
154279,7192.56,127.91,2 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-03-19
256288,7312.58,64.24,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-03-25
34279,11414.19,129.93,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-06-13
227134,17783.75,36.61,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-03-27
60271,5827.32,85.57,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-03-29
178608,9475.49,81.79,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-03-20
10355,18312.19,36.26,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-03-04
45232,6554.94,73.99,1 B/R,11-20,0,1,1,1,1,Al Hebiah Fourth,2024-05-24
222519,16138.54,34.25,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-08-08
246984,16878.1,36.26,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-06-10
176982,5159.96,67.83,2 B/R,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-09-11
285782,15609.6,62.91,1 B/R,21-30,1,1,1,1,1,Al Hebiah Fourth,2024-04-10
197259,12759.12,129.94,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-08-24
280852,9781.15,81.79,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-01-29
40354,19220.25,43.86,Studio,21-30,1,1,1,1,1,Al Hebiah Fourth,2024-07-09
242091,8122.5,45.06,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-12-28
187390,9137.93,46.4,Studio,Below 1st floor,1,1,0,1,1,Al Hebiah Fourth,2024-11-18
124556,8880.18,70.13,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-10-20
25291,10626.99,47.05,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-03-27
58643,6837.61,64.35,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-12-15
266354,7866.81,54.66,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-10-26
8286,12104.46,36.99,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-02-24
198248,19287.55,40.48,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-05-07
29116,6990.78,62.94,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-08-08
60218,6893.18,102.13,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-06-14
173587,5345.55,78.57,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-05-06
30247,11472.56,40.6,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-08-08
3556,10764.26,46.45,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-12-16
28273,11093.65,108.17,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-09-27
193414,7681.56,85.92,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-03-07
241460,23228.36,50.49,1 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2022-03-22
300254,10457.52,38.25,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-04-08
44543,7842.45,57.38,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-06-01
309991,9346.57,60.45,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-06-13
85185,9246.09,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-10-13
207266,5076.43,87.66,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-02-07
43612,5901.23,38.17,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-01-27
6073,12940.44,76.19,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-11-22
119709,6725.08,79.44,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-10-30
188601,15433.51,78.06,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-08-30
260805,6534.29,89.81,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-03-14
40322,8939.81,39.71,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-10-02
20404,9483.17,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-10-19
295447,13704.44,35.39,Studio,11-20,1,1,1,1,0,Al Hebiah Fourth,2024-03-28
114840,9076.47,44.07,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-02-28
178070,6775.7,42.8,1 B/R,Below 1st floor,1,1,0,1,1,Al Hebiah Fourth,2024-07-25
271224,16378.12,86.64,2 B/R,21-30,0,1,1,1,1,Al Hebiah Fourth,2024-03-04
50209,6429.65,66.1,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-10-02
129594,6205.67,90.24,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-10-26
129631,8611.13,53.54,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-07-06
285770,4213.36,89.24,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-09-21
74619,5812.12,57.74,1 B/R,21-30,1,1,0,1,1,Al Hebiah Fourth,2022-06-14
178593,7371.39,127.52,2 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-09-27
300242,11274.61,50.5,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-05-20
227354,11504.0,41.29,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-12-19
188576,12111.39,124.61,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-04-11
207961,9125.0,40.0,Studio,11-20,1,0,0,1,1,Al Hebiah Fourth,2024-11-05
176904,7183.17,38.98,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2022-06-22
240124,7323.5,66.46,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-11-15
203114,5299.49,71.95,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2023-07-25
312862,9469.7,42.24,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2024-12-25
271134,9917.68,100.83,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-06-26
85225,18035.96,38.3,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-03-04
70328,8439.33,40.88,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2023-09-21
35286,10462.6,133.81,2 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-03-14
178627,6870.02,145.56,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-10-18
177501,11477.57,75.8,1 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-02-02
70310,13100.34,79.93,1 B/R,31-40,1,1,0,1,1,Al Hebiah Fourth,2022-11-23
276767,15790.96,113.09,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-01-09
109690,17178.83,36.61,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-03-27
198243,8271.85,89.46,1 B/R,11-20,1,0,1,1,1,Al Hebiah Fourth,2023-08-03
184328,14810.73,113.09,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2025-01-16
90209,14672.98,35.93,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2024-11-22
254697,11637.52,31.45,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-08-14
149381,8835.27,52.63,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-03-27
124571,7574.83,81.85,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-07-04
93464,8487.16,141.39,3 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2024-07-29
305229,8918.62,44.85,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-05-13
279340,10977.07,96.09,1 B/R,11-20,1,0,1,1,1,Al Hebiah Fourth,2023-05-01
23342,7295.38,78.34,1 B/R,11-20,1,1,0,1,1,Al Hebiah Fourth,2025-03-24
59361,6595.52,83.39,1 B/R,1-10,1,0,1,1,1,Al Hebiah Fourth,2024-03-13
65286,10755.73,35.33,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-07-18
298333,10532.65,66.46,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-07-04
171863,15069.97,46.45,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-09-30
70285,3953.79,126.32,Studio,Below 1st floor,1,1,1,1,1,Al Hebiah Fourth,2023-11-07
16172,16349.89,43.52,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-11-15
50242,8285.86,38.62,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-05-25
301008,16713.23,43.37,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-09-14
168088,6378.32,76.76,1 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2025-06-04
264716,5550.01,90.09,2 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-02-20
285031,16271.76,47.13,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2025-04-23
280856,7393.94,41.25,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2023-05-31
75267,4855.2,117.4,2 B/R,1-10,1,1,0,1,1,Al Hebiah Fourth,2022-10-21
38758,4574.67,91.81,1 B/R,11-20,1,0,1,1,1,Al Hebiah Fourth,2023-06-22
100129,10269.12,42.36,Studio,1-10,1,1,0,1,1,Al Hebiah Fourth,2024-11-11
10314,7467.99,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2022-01-26
20406,7351.92,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-05-31
249812,7464.64,38.18,Studio,11-20,1,1,0,1,1,Al Hebiah Fourth,2022-10-25
261430,10285.46,134.17,2 B/R,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-07-12
264639,13125.31,40.38,Studio,1-10,1,1,1,1,1,Al Hebiah Fourth,2024-11-11
119735,9483.17,42.18,Studio,11-20,1,1,1,1,1,Al Hebiah Fourth,2023-11-20
216594,9986.55,96.63,1 B/R,11-20,1,1,1,1,1,Al Hebiah Fourth,2024-05-28
